Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,lang_4,age_l4,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,instr_2,age_M2,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
117,2024-02-23_23h06.43.551,Unsyncopated_study3,s126,21.0,feminino,right,españa,castellano y gallego,Bachelor degree,no,no,A,1,what,L4,unsyncopated,s2,r2,117,Online_whatL4//d.pe.po27.222.444.wav,re,pe,po,sil2,ja,ña,ru,sil,nu,ci,sil1,['catch'],[0.8203999999761891],[0.8203999999761891],0.222,no_beat,0.5983999999761891,0.5983999999761891,"[""space""]",pe,4,,,,,,,,,,,,,,,4 ,3.0,castellano,0.0,gallego,0.0,ingles,3.0,catalán,19.0,4.0,5.0,yes,no,yes,piano,5,guitarra,5,,,A medida que iban pasando los lenguajes me distraía más porque es una tarea bastante monótona. ,77.0,yes
118,2024-02-23_23h06.43.551,Unsyncopated_study3,s126,21.0,feminino,right,españa,castellano y gallego,Bachelor degree,no,no,A,1,what,L4,unsyncopated,s1,r2,118,Online_whatL4//d.pe.po24.1110.1332.wav,ja,re,bu,sil,nu,pe,po,sil2,ci,ru,sil1,['catch'],[1.839100000023791],[1.839100000023791],1.11,no_beat,0.7291000000237908,0.7291000000237908,"[""space""]",pe,4,,,,,,,,,,,,,,,4 ,3.0,castellano,0.0,gallego,0.0,ingles,3.0,catalán,19.0,4.0,5.0,yes,no,yes,piano,5,guitarra,5,,,A medida que iban pasando los lenguajes me distraía más porque es una tarea bastante monótona. ,77.0,yes
119,2024-02-23_23h06.43.551,Unsyncopated_study3,s126,21.0,feminino,right,españa,castellano y gallego,Bachelor degree,no,no,A,1,what,L4,unsyncopated,s2,r2,119,Online_whatL4//d.pe.po26.none.none.wav,ru,da,ñi,sil,ja,bu,re,sil1,nu,de,sil2,['false alarm'],[2.4326000000239674],[2.4326000000239674],none,none,,,"[""space""]",pe,4,,,,,,,,,,,,,,,4 ,3.0,castellano,0.0,gallego,0.0,ingles,3.0,catalán,19.0,4.0,5.0,yes,no,yes,piano,5,guitarra,5,,,A medida que iban pasando los lenguajes me distraía más porque es una tarea bastante monótona. ,77.0,yes
120,2024-02-23_23h06.43.551,Unsyncopated_study3,s126,21.0,feminino,right,españa,castellano y gallego,Bachelor degree,no,no,A,1,what,L4,unsyncopated,s2,r1,120,Online_whatL4//d.pe.po1.none.none.wav,ña,ru,de,sil,zi,da,bo,sil1,lo,ñi,sil2,['-'],,,none,none,,,,pe,4,,,,,,,,,,,,,,,4 ,3.0,castellano,0.0,gallego,0.0,ingles,3.0,catalán,19.0,4.0,5.0,yes,no,yes,piano,5,guitarra,5,,,A medida que iban pasando los lenguajes me distraía más porque es una tarea bastante monótona. ,77.0,yes
121,2024-02-23_23h06.43.551,Unsyncopated_study3,s126,21.0,feminino,right,españa,castellano y gallego,Bachelor degree,no,no,A,1,what,L4,unsyncopated,s1,r1,121,Online_whatL4//d.pe.po3.none.none.wav,zi,ci,ñi,sil2,lo,de,ña,sil,da,bu,sil1,['-'],,,none,none,,,,pe,4,,,,,,,,,,,,,,,4 ,3.0,castellano,0.0,gallego,0.0,ingles,3.0,catalán,19.0,4.0,5.0,yes,no,yes,piano,5,guitarra,5,,,A medida que iban pasando los lenguajes me distraía más porque es una tarea bastante monótona. ,77.0,yes
122,2024-02-23_23h06.43.551,Unsyncopated_study3,s126,21.0,feminino,right,españa,castellano y gallego,Bachelor degree,no,no,A,1,what,L4,unsyncopated,s2,r1,122,Online_whatL4//d.pe.po0.0.222.wav,pe,po,ru,sil,zi,ña,ñi,sil1,lo,bo,sil2,['catch'],[0.6666999999881682],[0.6666999999881682],0.0,beat,0.6666999999881682,0.6666999999881682,"[""space""]",pe,4,,,,,,,,,,,,,,,4 ,3.0,castellano,0.0,gallego,0.0,ingles,3.0,catalán,19.0,4.0,5.0,yes,no,yes,piano,5,guitarra,5,,,A medida que iban pasando los lenguajes me distraía más porque es una tarea bastante monótona. ,77.0,yes
123,2024-02-23_23h06.43.551,Unsyncopated_study3,s126,21.0,feminino,right,españa,castellano y gallego,Bachelor degree,no,no,A,1,what,L4,unsyncopated,s1,r1,123,Online_whatL4//d.pe.po2.none.none.wav,zi,de,ña,sil,lo,bo,da,sil2,re,ñi,sil1,['-'],,,none,none,,,,pe,4,,,,,,,,,,,,,,,4 ,3.0,castellano,0.0,gallego,0.0,ingles,3.0,catalán,19.0,4.0,5.0,yes,no,yes,piano,5,guitarra,5,,,A medida que iban pasando los lenguajes me distraía más porque es una tarea bastante monótona. ,77.0,yes
124,2024-02-23_23h06.43.551,Unsyncopated_study3,s126,21.0,feminino,right,españa,castellano y gallego,Bachelor degree,no,no,A,1,what,L4,unsyncopated,s1,r1,124,Online_whatL4//b.ja.nu3.none.none.wav,zi,ci,pe,sil,lo,da,bu,sil2,bo,re,sil1,['-'],,,none,none,,,,ja,1,,,,,,,,,,,,,,,4 ,3.0,castellano,0.0,gallego,0.0,ingles,3.0,catalán,19.0,4.0,5.0,yes,no,yes,piano,5,guitarra,5,,,A medida que iban pasando los lenguajes me distraía más porque es una tarea bastante monótona. ,77.0,yes
125,2024-02-23_23h06.43.551,Unsyncopated_study3,s126,21.0,feminino,right,españa,castellano y gallego,Bachelor degree,no,no,A,1,what,L4,unsyncopated,s1,r2,125,Online_whatL4//b.ja.nu0.0.888.wav,ja,pe,da,sil,nu,po,ña,sil1,ci,de,sil2,['catch'],[0.5115000000000691],[0.5115000000000691],0.0,beat,0.5115000000000691,0.5115000000000691,"[""space""]",ja,1,,,,,,,,,,,,,,,4 ,3.0,castellano,0.0,gallego,0.0,ingles,3.0,catalán,19.0,4.0,5.0,yes,no,yes,piano,5,guitarra,5,,,A medida que iban pasando los lenguajes me distraía más porque es una tarea bastante monótona. ,77.0,yes
126,2024-02-23_23h06.43.551,Unsyncopated_study3,s126,21.0,feminino,right,españa,castellano y gallego,Bachelor degree,no,no,A,1,what,L4,unsyncopated,s2,r1,126,Online_whatL4//b.ja.nu2.none.none.wav,ña,re,ru,sil2,zi,de,bu,sil,lo,pe,sil1,['-'],,,none,none,,,,ja,1,,,,,,,,,,,,,,,4 ,3.0,castellano,0.0,gallego,0.0,ingles,3.0,catalán,19.0,4.0,5.0,yes,no,yes,piano,5,guitarra,5,,,A medida que iban pasando los lenguajes me distraía más porque es una tarea bastante monótona. ,77.0,yes
127,2024-02-23_23h06.43.551,Unsyncopated_study3,s126,21.0,feminino,right,españa,castellano y gallego,Bachelor degree,no,no,A,1,what,L4,unsyncopated,s2,r1,127,Online_whatL4//b.ja.nu1.none.none.wav,pe,re,de,sil2,zi,ñi,da,sil,lo,po,sil1,['-'],,,none,none,,,,ja,1,,,,,,,,,,,,,,,4 ,3.0,castellano,0.0,gallego,0.0,ingles,3.0,catalán,19.0,4.0,5.0,yes,no,yes,piano,5,guitarra,5,,,A medida que iban pasando los lenguajes me distraía más porque es una tarea bastante monótona. ,77.0,yes
128,2024-02-23_23h06.43.551,Unsyncopated_study3,s126,21.0,feminino,right,españa,castellano y gallego,Bachelor degree,no,no,A,2,conjunction_syn,L2,syncopated,s2,r2,0,Online_conjL2_syn//c.cha.me9.none.none.wav,ño,mi,to,fe,sil,si,te,ra,sil1,ñu,sil2,['-'],,,none,none,,,,cha,3,,,,,,,,,,,,,,,4 ,3.0,castellano,0.0,gallego,0.0,ingles,3.0,catalán,19.0,4.0,5.0,yes,no,yes,piano,5,guitarra,5,,,A medida que iban pasando los lenguajes me distraía más porque es una tarea bastante monótona. ,77.0,yes
129,2024-02-23_23h06.43.551,Unsyncopated_study3,s126,21.0,feminino,right,españa,castellano y gallego,Bachelor degree,no,no,A,2,conjunction_syn,L2,syncopated,s1,r1,1,Online_conjL2_syn//c.cha.me10.none.none.wav,go,te,bi,du,sil,si,ño,ba,sil1,to,sil2,['-'],,,none,none,,,,cha,3,,,,,,,,,,,,,,,4 ,3.0,castellano,0.0,gallego,0.0,ingles,3.0,catalán,19.0,4.0,5.0,yes,no,yes,piano,5,guitarra,5,,,A medida que iban pasando los lenguajes me distraía más porque es una tarea bastante monótona. ,77.0,yes
130,2024-02-23_23h06.43.551,Unsyncopated_study3,s126,21.0,feminino,right,españa,castellano y gallego,Bachelor degree,no,no,A,2,conjunction_syn,L2,syncopated,s2,r2,2,Online_conjL2_syn//c.cha.me8.222.1110.wav,si,cha,to,fe,sil,me,ba,ra,sil1,ñu,sil2,['catch'],[0.7873000000122374],[0.7873000000122374],0.222,no_beat,0.5653000000122375,0.5653000000122375,"[""space""]",cha,3,,,,,,,,,,,,,,,4 ,3.0,castellano,0.0,gallego,0.0,ingles,3.0,catalán,19.0,4.0,5.0,yes,no,yes,piano,5,guitarra,5,,,A medida que iban pasando los lenguajes me distraía más porque es una tarea bastante monótona. ,77.0,yes
131,2024-02-23_23h06.43.551,Unsyncopated_study3,s126,21.0,feminino,right,españa,castellano y gallego,Bachelor degree,no,no,A,2,conjunction_syn,L2,syncopated,s1,r2,3,Online_conjL2_syn//c.cha.me11.1554.1110.wav,fe,mi,ñu,ra,sil,me,si,cha,sil1,ba,sil2,['catch'],[2.102199999987988],[2.102199999987988],1.554,no_beat,0.5481999999879881,0.5481999999879881,"[""space""]",cha,3,,,,,,,,,,,,,,,4 ,3.0,castellano,0.0,gallego,0.0,ingles,3.0,catalán,19.0,4.0,5.0,yes,no,yes,piano,5,guitarra,5,,,A medida que iban pasando los lenguajes me distraía más porque es una tarea bastante monótona. ,77.0,yes
132,2024-02-23_23h06.43.551,Unsyncopated_study3,s126,21.0,feminino,right,españa,castellano y gallego,Bachelor degree,no,no,A,2,conjunction_syn,L2,syncopated,s1,r2,4,Online_conjL2_syn//a.go.du5.none.none.wav,fe,ñu,cha,ra,sil,te,ño,ba,sil1,si,sil2,['-'],,,none,none,,,,du,2,,,,,,,,,,,,,,,4 ,3.0,castellano,0.0,gallego,0.0,ingles,3.0,catalán,19.0,4.0,5.0,yes,no,yes,piano,5,guitarra,5,,,A medida que iban pasando los lenguajes me distraía más porque es una tarea bastante monótona. ,77.0,yes
133,2024-02-23_23h06.43.551,Unsyncopated_study3,s126,21.0,feminino,right,españa,castellano y gallego,Bachelor degree,no,no,A,2,conjunction_syn,L2,syncopated,s1,r2,5,Online_conjL2_syn//a.go.du7.none.none.wav,fe,mi,ñu,ra,sil,ño,ba,me,sil1,su,sil2,['-'],,,none,none,,,,du,2,,,,,,,,,,,,,,,4 ,3.0,castellano,0.0,gallego,0.0,ingles,3.0,catalán,19.0,4.0,5.0,yes,no,yes,piano,5,guitarra,5,,,A medida que iban pasando los lenguajes me distraía más porque es una tarea bastante monótona. ,77.0,yes
134,2024-02-23_23h06.43.551,Unsyncopated_study3,s126,21.0,feminino,right,españa,castellano y gallego,Bachelor degree,no,no,A,2,conjunction_syn,L2,syncopated,s1,r1,6,Online_conjL2_syn//a.go.du6.0.666.wav,go,bi,to,du,sil,me,su,ba,sil1,te,sil2,['catch'],[1.7539999999999054],[1.7539999999999054],0.666,no_beat,1.0879999999999057,1.0879999999999057,"[""space""]",du,2,,,,,,,,,,,,,,,4 ,3.0,castellano,0.0,gallego,0.0,ingles,3.0,catalán,19.0,4.0,5.0,yes,no,yes,piano,5,guitarra,5,,,A medida que iban pasando los lenguajes me distraía más porque es una tarea bastante monótona. ,77.0,yes
135,2024-02-23_23h06.43.551,Unsyncopated_study3,s126,21.0,feminino,right,españa,castellano y gallego,Bachelor degree,no,no,A,2,conjunction_syn,L2,syncopated,s2,r1,7,Online_conjL2_syn//a.go.du4.666.1554.wav,mi,si,te,go,sil,ño,to,du,sil1,ñu,sil2,['catch'],[2.138599999964299],[2.138599999964299],1.554,no_beat,0.584599999964299,0.584599999964299,"[""space""]",du,2,,,,,,,,,,,,,,,4 ,3.0,castellano,0.0,gallego,0.0,ingles,3.0,catalán,19.0,4.0,5.0,yes,no,yes,piano,5,guitarra,5,,,A medida que iban pasando los lenguajes me distraía más porque es una tarea bastante monótona. ,77.0,yes
136,2024-02-23_23h06.43.551,Unsyncopated_study3,s126,21.0,feminino,right,españa,castellano y gallego,Bachelor degree,no,no,A,2,conjunction_syn,L2,syncopated,s2,r2,8,Online_conjL2_syn//a.go.du8.none.none.wav,to,bi,te,fe,sil,ñu,mi,ra,sil1,si,sil2,['-'],,,none,none,,,,du,2,,,,,,,,,,,,,,,4 ,3.0,castellano,0.0,gallego,0.0,ingles,3.0,catalán,19.0,4.0,5.0,yes,no,yes,piano,5,guitarra,5,,,A medida que iban pasando los lenguajes me distraía más porque es una tarea bastante monótona. ,77.0,yes
137,2024-02-23_23h06.43.551,Unsyncopated_study3,s126,21.0,feminino,right,españa,castellano y gallego,Bachelor degree,no,no,A,2,conjunction_syn,L2,syncopated,s1,r2,9,Online_conjL2_syn//a.go.du10.none.none.wav,fe,cha,ba,ra,sil,ño,si,me,sil1,mi,sil2,['-'],,,none,none,,,,du,2,,,,,,,,,,,,,,,4 ,3.0,castellano,0.0,gallego,0.0,ingles,3.0,catalán,19.0,4.0,5.0,yes,no,yes,piano,5,guitarra,5,,,A medida que iban pasando los lenguajes me distraía más porque es una tarea bastante monótona. ,77.0,yes
138,2024-02-23_23h06.43.551,Unsyncopated_study3,s126,21.0,feminino,right,españa,castellano y gallego,Bachelor degree,no,no,A,2,conjunction_syn,L2,syncopated,s2,r2,10,Online_conjL2_syn//a.go.du11.none.none.wav,to,te,ba,fe,sil,cha,me,ra,sil1,bi,sil2,['-'],,,none,none,,,,du,2,,,,,,,,,,,,,,,4 ,3.0,castellano,0.0,gallego,0.0,ingles,3.0,catalán,19.0,4.0,5.0,yes,no,yes,piano,5,guitarra,5,,,A medida que iban pasando los lenguajes me distraía más porque es una tarea bastante monótona. ,77.0,yes
139,2024-02-23_23h06.43.551,Unsyncopated_study3,s126,21.0,feminino,right,españa,castellano y gallego,Bachelor degree,no,no,A,2,conjunction_syn,L2,syncopated,s1,r2,11,Online_conjL2_syn//a.go.du9.none.none.wav,fe,ñu,bi,ra,sil,to,te,si,sil1,su,sil2,['false alarm'],[0.956399999975929],[0.956399999975929],none,none,,,"[""space""]",du,2,,,,,,,,,,,,,,,4 ,3.0,castellano,0.0,gallego,0.0,ingles,3.0,catalán,19.0,4.0,5.0,yes,no,yes,piano,5,guitarra,5,,,A medida que iban pasando los lenguajes me distraía más porque es una tarea bastante monótona. ,77.0,yes
140,2024-02-23_23h06.43.551,Unsyncopated_study3,s126,21.0,feminino,right,españa,castellano y gallego,Bachelor degree,no,no,A,2,conjunction_syn,L2,syncopated,s1,r2,12,Online_conjL2_syn//c.cha.me21.222.444.wav,fe,cha,me,ra,sil,su,ñu,to,sil1,mi,sil2,['catch'],[0.9007000000474363],[0.9007000000474363],0.222,no_beat,0.6787000000474364,0.6787000000474364,"[""space""]",cha,3,,,,,,,,,,,,,,,4 ,3.0,castellano,0.0,gallego,0.0,ingles,3.0,catalán,19.0,4.0,5.0,yes,no,yes,piano,5,guitarra,5,,,A medida que iban pasando los lenguajes me distraía más porque es una tarea bastante monótona. ,77.0,yes
141,2024-02-23_23h06.43.551,Unsyncopated_study3,s126,21.0,feminino,right,españa,castellano y gallego,Bachelor degree,no,no,A,2,conjunction_syn,L2,syncopated,s1,r1,13,Online_conjL2_syn//c.cha.me20.none.none.wav,go,mi,si,du,sil,bi,ba,ño,sil1,su,sil2,['-'],,,none,none,,,,cha,3,,,,,,,,,,,,,,,4 ,3.0,castellano,0.0,gallego,0.0,ingles,3.0,catalán,19.0,4.0,5.0,yes,no,yes,piano,5,guitarra,5,,,A medida que iban pasando los lenguajes me distraía más porque es una tarea bastante monótona. ,77.0,yes
142,2024-02-23_23h06.43.551,Unsyncopated_study3,s126,21.0,feminino,right,españa,castellano y gallego,Bachelor degree,no,no,A,2,conjunction_syn,L2,syncopated,s1,r1,14,Online_conjL2_syn//c.cha.me22.1554.444.wav,go,bi,me,du,sil,to,ba,cha,sil1,ño,sil2,['catch'],[2.1878999999762527],[2.1878999999762527],1.554,no_beat,0.6338999999762527,0.6338999999762527,"[""space""]",cha,3,,,,,,,,,,,,,,,4 ,3.0,castellano,0.0,gallego,0.0,ingles,3.0,catalán,19.0,4.0,5.0,yes,no,yes,piano,5,guitarra,5,,,A medida que iban pasando los lenguajes me distraía más porque es una tarea bastante monótona. ,77.0,yes
143,2024-02-23_23h06.43.551,Unsyncopated_study3,s126,21.0,feminino,right,españa,castellano y gallego,Bachelor degree,no,no,A,2,conjunction_syn,L2,syncopated,s1,r2,15,Online_conjL2_syn//c.cha.me23.none.none.wav,fe,bi,ñu,ra,sil,ba,su,to,sil1,te,sil2,['-'],,,none,none,,,,cha,3,,,,,,,,,,,,,,,4 ,3.0,castellano,0.0,gallego,0.0,ingles,3.0,catalán,19.0,4.0,5.0,yes,no,yes,piano,5,guitarra,5,,,A medida que iban pasando los lenguajes me distraía más porque es una tarea bastante monótona. ,77.0,yes
144,2024-02-23_23h06.43.551,Unsyncopated_study3,s126,21.0,feminino,right,españa,castellano y gallego,Bachelor degree,no,no,A,2,conjunction_syn,L2,syncopated,s1,r2,16,Online_conjL2_syn//b.fe.ra13.0.666.wav,fe,si,ba,ra,sil,bi,su,ñu,sil1,ño,sil2,['catch'],[0.6293000000118809],[0.6293000000118809],0.0,beat,0.6293000000118809,0.6293000000118809,"[""space""]",fe,1,,,,,,,,,,,,,,,4 ,3.0,castellano,0.0,gallego,0.0,ingles,3.0,catalán,19.0,4.0,5.0,yes,no,yes,piano,5,guitarra,5,,,A medida que iban pasando los lenguajes me distraía más porque es una tarea bastante monótona. ,77.0,yes
145,2024-02-23_23h06.43.551,Unsyncopated_study3,s126,21.0,feminino,right,españa,castellano y gallego,Bachelor degree,no,no,A,2,conjunction_syn,L2,syncopated,s1,r1,17,Online_conjL2_syn//b.fe.ra15.none.none.wav,go,ñu,to,du,sil,bi,cha,ño,sil1,ba,sil2,['-'],,,none,none,,,,fe,1,,,,,,,,,,,,,,,4 ,3.0,castellano,0.0,gallego,0.0,ingles,3.0,catalán,19.0,4.0,5.0,yes,no,yes,piano,5,guitarra,5,,,A medida que iban pasando los lenguajes me distraía más porque es una tarea bastante monótona. ,77.0,yes
146,2024-02-23_23h06.43.551,Unsyncopated_study3,s126,21.0,feminino,right,españa,castellano y gallego,Bachelor degree,no,no,A,2,conjunction_syn,L2,syncopated,s2,r1,18,Online_conjL2_syn//b.fe.ra12.none.none.wav,ba,to,mi,go,sil,bi,si,du,sil1,me,sil2,['-'],,,none,none,,,,fe,1,,,,,,,,,,,,,,,4 ,3.0,castellano,0.0,gallego,0.0,ingles,3.0,catalán,19.0,4.0,5.0,yes,no,yes,piano,5,guitarra,5,,,A medida que iban pasando los lenguajes me distraía más porque es una tarea bastante monótona. ,77.0,yes
147,2024-02-23_23h06.43.551,Unsyncopated_study3,s126,21.0,feminino,right,españa,castellano y gallego,Bachelor degree,no,no,A,2,conjunction_syn,L2,syncopated,s1,r2,19,Online_conjL2_syn//b.fe.ra14.0.666.wav,fe,te,ño,ra,sil,su,cha,bi,sil1,to,sil2,['catch'],[0.6678999999762709],[0.6678999999762709],0.0,beat,0.6678999999762709,0.6678999999762709,"[""space""]",fe,1,,,,,,,,,,,,,,,4 ,3.0,castellano,0.0,gallego,0.0,ingles,3.0,catalán,19.0,4.0,5.0,yes,no,yes,piano,5,guitarra,5,,,A medida que iban pasando los lenguajes me distraía más porque es una tarea bastante monótona. ,77.0,yes
148,2024-02-23_23h06.43.551,Unsyncopated_study3,s126,21.0,feminino,right,españa,castellano y gallego,Bachelor degree,no,no,A,2,conjunction_syn,L2,syncopated,s2,r1,20,Online_conjL2_syn//b.fe.ra23.none.none.wav,me,su,bi,go,sil,ñu,mi,du,sil1,si,sil2,['-'],,,none,none,,,,fe,1,,,,,,,,,,,,,,,4 ,3.0,castellano,0.0,gallego,0.0,ingles,3.0,catalán,19.0,4.0,5.0,yes,no,yes,piano,5,guitarra,5,,,A medida que iban pasando los lenguajes me distraía más porque es una tarea bastante monótona. ,77.0,yes
149,2024-02-23_23h06.43.551,Unsyncopated_study3,s126,21.0,feminino,right,españa,castellano y gallego,Bachelor degree,no,no,A,2,conjunction_syn,L2,syncopated,s2,r2,21,Online_conjL2_syn//b.fe.ra20.666.1554.wav,si,ño,cha,fe,sil,to,me,ra,sil1,su,sil2,['catch'],[1.714100000023791],[1.714100000023791],0.666,no_beat,1.048100000023791,1.048100000023791,"[""space""]",fe,1,,,,,,,,,,,,,,,4 ,3.0,castellano,0.0,gallego,0.0,ingles,3.0,catalán,19.0,4.0,5.0,yes,no,yes,piano,5,guitarra,5,,,A medida que iban pasando los lenguajes me distraía más porque es una tarea bastante monótona. ,77.0,yes
150,2024-02-23_23h06.43.551,Unsyncopated_study3,s126,21.0,feminino,right,españa,castellano y gallego,Bachelor degree,no,no,A,2,conjunction_syn,L2,syncopated,s1,r1,22,Online_conjL2_syn//b.fe.ra21.none.none.wav,go,bi,cha,du,sil,te,me,mi,sil1,ba,sil2,['-'],,,none,none,,,,fe,1,,,,,,,,,,,,,,,4 ,3.0,castellano,0.0,gallego,0.0,ingles,3.0,catalán,19.0,4.0,5.0,yes,no,yes,piano,5,guitarra,5,,,A medida que iban pasando los lenguajes me distraía más porque es una tarea bastante monótona. ,77.0,yes
151,2024-02-23_23h06.43.551,Unsyncopated_study3,s126,21.0,feminino,right,españa,castellano y gallego,Bachelor degree,no,no,A,2,conjunction_syn,L2,syncopated,s2,r1,23,Online_conjL2_syn//b.fe.ra22.none.none.wav,cha,ño,me,go,sil,ñu,to,du,sil1,mi,sil2,['-'],,,none,none,,,,fe,1,,,,,,,,,,,,,,,4 ,3.0,castellano,0.0,gallego,0.0,ingles,3.0,catalán,19.0,4.0,5.0,yes,no,yes,piano,5,guitarra,5,,,A medida que iban pasando los lenguajes me distraía más porque es una tarea bastante monótona. ,77.0,yes
152,2024-02-23_23h06.43.551,Unsyncopated_study3,s126,21.0,feminino,right,españa,castellano y gallego,Bachelor degree,no,no,A,2,conjunction_syn,L2,syncopated,s1,r2,24,Online_conjL2_syn//d.si.ñu2.none.none.wav,fe,bi,me,ra,sil,te,mi,to,sil1,cha,sil2,['-'],,,none,none,,,,si,4,,,,,,,,,,,,,,,4 ,3.0,castellano,0.0,gallego,0.0,ingles,3.0,catalán,19.0,4.0,5.0,yes,no,yes,piano,5,guitarra,5,,,A medida que iban pasando los lenguajes me distraía más porque es una tarea bastante monótona. ,77.0,yes
153,2024-02-23_23h06.43.551,Unsyncopated_study3,s126,21.0,feminino,right,españa,castellano y gallego,Bachelor degree,no,no,A,2,conjunction_syn,L2,syncopated,s1,r1,25,Online_conjL2_syn//d.si.ñu1.none.none.wav,go,te,ba,du,sil,bi,mi,me,sil1,to,sil2,['-'],,,none,none,,,,si,4,,,,,,,,,,,,,,,4 ,3.0,castellano,0.0,gallego,0.0,ingles,3.0,catalán,19.0,4.0,5.0,yes,no,yes,piano,5,guitarra,5,,,A medida que iban pasando los lenguajes me distraía más porque es una tarea bastante monótona. ,77.0,yes
154,2024-02-23_23h06.43.551,Unsyncopated_study3,s126,21.0,feminino,right,españa,castellano y gallego,Bachelor degree,no,no,A,2,conjunction_syn,L2,syncopated,s1,r1,26,Online_conjL2_syn//d.si.ñu0.1554.1110.wav,go,su,bi,du,sil,ñu,ba,si,sil1,ño,sil2,['catch'],[2.1060999999640444],[2.1060999999640444],1.554,no_beat,0.5520999999640444,0.5520999999640444,"[""space""]",si,4,,,,,,,,,,,,,,,4 ,3.0,castellano,0.0,gallego,0.0,ingles,3.0,catalán,19.0,4.0,5.0,yes,no,yes,piano,5,guitarra,5,,,A medida que iban pasando los lenguajes me distraía más porque es una tarea bastante monótona. ,77.0,yes
155,2024-02-23_23h06.43.551,Unsyncopated_study3,s126,21.0,feminino,right,españa,castellano y gallego,Bachelor degree,no,no,A,2,conjunction_syn,L2,syncopated,s1,r1,27,Online_conjL2_syn//d.si.ñu3.none.none.wav,go,to,cha,du,sil,bi,te,mi,sil1,ño,sil2,['-'],,,none,none,,,,si,4,,,,,,,,,,,,,,,4 ,3.0,castellano,0.0,gallego,0.0,ingles,3.0,catalán,19.0,4.0,5.0,yes,no,yes,piano,5,guitarra,5,,,A medida que iban pasando los lenguajes me distraía más porque es una tarea bastante monótona. ,77.0,yes
156,2024-02-23_23h06.43.551,Unsyncopated_study3,s126,21.0,feminino,right,españa,castellano y gallego,Bachelor degree,no,no,A,2,conjunction_syn,L2,syncopated,s2,r2,28,Online_conjL2_syn//d.si.ñu24.222.1110.wav,ba,si,cha,fe,sil,ñu,su,ra,sil1,ño,sil2,['catch'],[0.8405000000002474],[0.8405000000002474],0.222,no_beat,0.6185000000002474,0.6185000000002474,"[""space""]",si,4,,,,,,,,,,,,,,,4 ,3.0,castellano,0.0,gallego,0.0,ingles,3.0,catalán,19.0,4.0,5.0,yes,no,yes,piano,5,guitarra,5,,,A medida que iban pasando los lenguajes me distraía más porque es una tarea bastante monótona. ,77.0,yes
157,2024-02-23_23h06.43.551,Unsyncopated_study3,s126,21.0,feminino,right,españa,castellano y gallego,Bachelor degree,no,no,A,2,conjunction_syn,L2,syncopated,s2,r2,29,Online_conjL2_syn//d.si.ñu26.none.none.wav,ba,su,cha,fe,sil,mi,me,ra,sil1,to,sil2,['-'],,,none,none,,,,si,4,,,,,,,,,,,,,,,4 ,3.0,castellano,0.0,gallego,0.0,ingles,3.0,catalán,19.0,4.0,5.0,yes,no,yes,piano,5,guitarra,5,,,A medida que iban pasando los lenguajes me distraía más porque es una tarea bastante monótona. ,77.0,yes
158,2024-02-23_23h06.43.551,Unsyncopated_study3,s126,21.0,feminino,right,españa,castellano y gallego,Bachelor degree,no,no,A,2,conjunction_syn,L2,syncopated,s2,r2,30,Online_conjL2_syn//d.si.ñu25.none.none.wav,mi,to,ño,fe,sil,bi,ba,ra,sil1,su,sil2,['-'],,,none,none,,,,si,4,,,,,,,,,,,,,,,4 ,3.0,castellano,0.0,gallego,0.0,ingles,3.0,catalán,19.0,4.0,5.0,yes,no,yes,piano,5,guitarra,5,,,A medida que iban pasando los lenguajes me distraía más porque es una tarea bastante monótona. ,77.0,yes
159,2024-02-23_23h06.43.551,Unsyncopated_study3,s126,21.0,feminino,right,españa,castellano y gallego,Bachelor degree,no,no,A,2,conjunction_syn,L2,syncopated,s2,r1,31,Online_conjL2_syn//d.si.ñu27.none.none.wav,cha,ño,ba,go,sil,mi,to,du,sil1,bi,sil2,['-'],,,none,none,,,,si,4,,,,,,,,,,,,,,,4 ,3.0,castellano,0.0,gallego,0.0,ingles,3.0,catalán,19.0,4.0,5.0,yes,no,yes,piano,5,guitarra,5,,,A medida que iban pasando los lenguajes me distraía más porque es una tarea bastante monótona. ,77.0,yes
